Unnamed: 0,title,text,label
60132,Briton accused of terrorism offences posted picture of Prince George: court,"LONDON (Reuters) - A British man posted a picture of Prince George, 4, and the address of his London school as part of a series of possible targets for Islamist militants, a court heard on Wednesday. Husnain Rashid, 31, is accused of posting information on the Telegram messaging service to encourage jihadis to carry out attacks along with information to help them with possible targets such as stadia.  Prosecutor Rebecca Mundy told London s Westminster Magistrates Court that this included posting a picture of Prince George, son of Queen Elizabeth s grandson Prince William and Kate and destined to be the future king, next to a silhouette of a jihadi fighter. The post included the address of his school in southwest London which he started attending in September and was accompanied with the caption  even the royal family will not be left alone , the court heard. Rashid, from Nelson in Lancashire, northern England, is charged with preparing terrorism acts, which involved plans to travel to Syria to engage in fighting, and preparing to assist others to commit terrorist acts. He did not apply for bail and indicated he would plead not guilty to the charges. He was remanded in custody until Dec. 20 when he will appear at London s Old Bailey central criminal court. ",0
34996,"Under fire, UK's May criticizes Trump curb on refugees","LONDON (Reuters) - Prime Minister Theresa May said on Saturday Britain did not agree with U.S. President Donald Trump’s curbs on immigration after facing criticism from lawmakers in her own party for not condemning his executive order. On a visit to Turkey, she was asked three times to comment on Trump’s move to put a four-month hold on allowing refugees into the United States and temporarily barring travelers from Syria and six other Muslim-majority countries, which he said would protect Americans from violent Islamists. She replied Washington was responsible for its policy on refugees.  But later, after her return to London, her spokesman said: “Immigration policy in the United States is a matter for the government of the United States, just the same as immigration policy for this country should be set by our government.   “But we do not agree with this kind of approach and it is not one we will be taking. We are studying this new executive order to see what it means and what the legal effects are, and in particular what the consequences are for UK nationals.” Trump’s executive order plunged America’s immigration system into chaos, with legal U.S. residents being turned away at airports, and drew criticism from U.S. Western allies including France and Germany. May, who became the first foreign leader to meet the president following his inauguration last week, had been enjoying a positive response at home for revitalizing the “special relationship” between the United States and Britain. But her response while in Ankara for talks with Turkish President Tayyip Erdogan triggered criticism from her party. “Trump really is a sickening piece of work,” lawmaker Sarah Wollaston, a member of May’s Conservative Party, said on Twitter. She said Trump should be snubbed by parliament when he comes for a planned state visit to Britain later this year. “I don’t care how special the relationship is, some lines just shouldn’t be crossed,” Conservative lawmaker Heidi Allen said in a tweet. “Strong leadership means not being afraid to tell someone powerful when they’re wrong. It’s an ethos this country is proud of.” A third Conservative member of parliament, Nadhim Zahawi, said he would be banned from the United States as a British citizen of Iraqi origin. “A sad sad day to feel like a second class citizen,” he tweeted. “Sad day for the USA.” Jeremy Corbyn, leader of the main opposition Labour Party, said May should have stood up to Trump. “It should sadden our country that she chose not to,” he said. ",0
61919,OBAMA LIED To Protect Hillary..New Wikileaks Email Proves It!,"Remember Combetta is Hillary s Oh Sh*t IT guy:BREAKING: FEMALE LAW STUDENT Busts Hillary s  Oh Sh*t  IT Guy Who Was Seeking Help To Scrub Hillary s Name From Emails Wikileaks Applauds!The same day that President Barack Obama publicly insisted that he learned about Hillary Clinton s use of private email for government business from news reports, internal campaign emails show that Clinton staffers knew he wasn t telling the truth.Obama was asked by CBS in March 2015 when he learned about Clinton s use of  an email system outside the U.S. government for official business  as Secretary of State.  The same time everybody else learned it, through news reports,  he responded.In a hacked March 7, 2015 email released by WikiLeaks Tuesday, Clinton spokesman Josh Schwerin highlighted Obama s comments in an email to other staffers.  You probably have more on this, but it looks like POTUS just said he found out HRC was using her personal email when he saw it in the news,  he said.Clinton s former chief of staff at the State Department Cheryl Mills immediately followed up in a private email to campaign chairman John Podesta.  We need to clean this up,  she worried.  He has emails from her   they do not say state.gov. Read more: Mediate ",1
5929, Target Women’s Bathroom Is Bombed Amid Transphobic Right-Wing Protests (VIDEO),"Police are investigating a possible hate crime after a bomb went off inside a women s restroom in Target.On Wednesday, law enforcement responded to the Target retail store in Evanston, Illinois after a small explosive device went off inside the women s bathroom. No one was hurt and the damage was minor, but authorities are looking into whether or not this was a hate crime.According to WGN:Early indications are that a plastic bottle was used but no projectiles like nails or tacks were inside it. Investigators are gathering evidence including examining store security camera video.For months, conservatives have been viciously protesting the retail giant over the decision to let transgender customers use the bathroom that corresponds to their gender identity.An online petition to boycott Target has been signed by over 1 million people and right-wingers have literally entered the store to harass employees and customers with annoying religious rhetoric and hate speech.Here s the video via WGN.The hate against the LGBT community has reached fever pitch in many red states, where Republicans have passed and enacted discriminatory laws allowing business owners to refuse service to LGBT people if they have a  sincere religious belief. It would certainly not be surprising if the perpetrator of this bombing ends up being a disgruntled right-wing bigot. After all, they are the only one obsessed with stopping people from using the women s bathroom and this bomb certainly achieved that goal, albeit temporarily.Conservatives certainly better hope that one of their own rabid extremists isn t responsible for this act of terrorism.Because if that turns out to be the case, then right-wing nut jobs would have proven themselves far more dangerous to women s safety in bathrooms than transgender people have ever posed since there has not been one instance of a transgender person sexually assaulting a woman in the bathroom across the 17 states and over 200 cities that have protections in place for transgender people.Featured image via screen capture",1
6757, WATCH: Michael Steele CALLS OUT Trump For Attacking Civil Rights Icon Rep. John Lewis,"Former RNC chair Michael Steele did not mince words when he called out Donald Trump on Saturday.Rep. John Lewis, who nearly sacrificed his life fighting for voting rights in Selma, Alabama during the Civil Right Movement, remarked on Friday during an interview with Chuck Todd that he doesn t believe Trump is a legitimate president. I believe in trying to work with people,  Lewis said.  It will be hard. It s going to be very difficult. I don t see this president-elect as a legitimate president. Of course, Trump s ego couldn t handle the truth so he lashed out in the most embarrassing way.Congressman John Lewis should spend more time on fixing and helping his district, which is in horrible shape and falling apart (not to  Donald J. Trump (@realDonaldTrump) January 14, 2017mention crime infested) rather than falsely complaining about the election results. All talk, talk, talk   no action or results. Sad!  Donald J. Trump (@realDonaldTrump) January 14, 2017Trump literally accused Lewis of being  all talk  and  no action. Unlike Trump, Lewis has spent his life fighting for equality and civil rights. He was even nearly beaten to death for it. Meanwhile, Trump has never fought for a damn thing except for himself.Trump s attack on Lewis also coincides with Martin Luther King Day weekend, which made his attack all the more offensive, and Steele put Trump in his place during an appearance on MSNBC. Number one, don t tweet that. Number two, don t go there. And number three, try and step back and appreciate what s being said,  Steele advised Trump.  You can put it in a partisan context. You know,  He s a Democrat, I m a Republican. He s black, I m white.  It goes to what you were just saying, what s undergirding that? Steele then reminded Trump that if he really wants to heal wounds and bridge divides that he needs to include African-Americans. Instead, Trump just widened that divide by attacking a civil rights legend. If you re looking to heal and bridge, and bring people of America together, well, we re a part of that. As black folks, we re apart of that. Our expectation is, not only will you attempt that same effort that you would to white folks in other communities, but that you will show respect for our leadership, those who do represent our interests. You know, the tweet is unnecessary. John Lewis has a walk that very few people in this country, least of all Donald Trump, have ever walked. In short, Lewis walked the walk while Trump does nothing but talk.Here s the video via Twitter. John Lewis has a walk that very few people in this country, least of all Donald Trump, have ever walked.  #AMJoy https://t.co/L3WtLNCfNs  Keith Boykin (@keithboykin) January 14, 2017Donald Trump has done nothing but divide this nation since his ugly campaign began. And despite his pathetic calls for unity, Trump has done nothing to deserve the respect he and Republicans are demanding from the American people. And his tweets only undermine him more every day as he continues to insult and attack people who criticize him.Featured image via screenshot",1
29558,Representative Conyers' future plans to be discussed in 'next day or so': attorney,"DETROIT (Reuters) - The question of whether U.S. Representative John Conyers may resign in the face of sexual harassment allegations will be addressed in the “next day or so,” an attorney for the congressman said on Friday. “We will make another announcement in the coming days as to whether the congressman will continue or whether he will step aside, but that decision is not being made today,” attorney Arnold Reed told reporters outside Conyers’ home as he discussed the allegations. Conyers, who is facing an investigation by the House Ethics Committee, is one of numerous prominent men in U.S. politics, media and entertainment who have been accused in recent months of sexual harassment and misconduct. Others include former Hollywood executive Harvey Weinstein, Democratic Senator Al Franken and Republican Senate candidate Roy Moore. Conyers has acknowledged settling with one former staffer over her claims of harassment, but he has denied wrongdoing. He has relinquished his post as the senior Democrat on the House Judiciary Committee and has said he will cooperate with the ethics probe. Representative Nancy Pelosi, the leading Democrat in the House of Representatives, and her top deputies on Thursday had called on Conyers to step aside. House Speaker Paul Ryan, the top-ranking Republican in Congress, also said Conyers should resign. Reed said he had spoken with Conyers about his future before the congressman went into the hospital on Wednesday after experiencing dizziness, shortness of breath and lightheadedness, but that Conyers had not reached a definitive decision. “No decision has been made at this juncture,” Reed said. “As you know, his health is not the best,” he said. “We will meet in the next couple days, if he gets stronger, which I anticipate he will, so that we can discuss these issues.” ",0
19931,Trump Halts Travel In New Executive Order,"21st Century Wire says After President Donald J. Trump s previous visa suspension was blocked by federal courts, he has fulfilled his vow to overturn this by introducing a new Executive Order temporarily blocking travel to the US for residents of six Muslim-majority countries pending revision of visa procedures. The order halts the issuance of new US visas to citizens of Iran, Libya, Syria, Somalia, Sudan and Yemen for the next 90 days.The new Executive Order was revealed to reporters today by Secretary of State Rex Tillerson, Homeland Security Secretary John Kelly, and Attorney General Jeff Sessions. Due to increased co-operation between the Baghdad and US governments on background checks of applicants, Iraq is excluded from the Order.More on this report from Russia Today  RT  President Donald Trump has issued a new executive order, temporarily blocking travel to the US for residents of six Muslim-majority countries pending revision of visa procedures. The previous travel ban, issued in January, was blocked in federal courts.Secretary of State Rex Tillerson, Homeland Security Secretary John Kelly, and Attorney General Jeff Sessions announced the new executive order to reporters on Monday.The order halts the issuance of new US visas to citizens of Iran, Libya, Syria, Somalia, Sudan and Yemen for the next 90 days.Iraq, which was included in the January ban, was left off the list this time after the government in Baghdad agreed to increase cooperation with the US on background checks for its citizens applying for visas, AP reported.Iraqi Foreign Ministry spokesman Ahmed Jamal called the decision  an important step in the right direction  that  consolidates the strategic alliance between Baghdad and Washington in many fields, and at their forefront the war on terrorism. Tillerson thanked the government in Baghdad for working with the State Department on improving vetting, and called the order  a vital measure for protecting our national security. The new order also imposes a 120-day halt on refugee admissions from the six countries. Legal permanent residents ( Green Card  holders) from the countries will not be affected, however, Reuters reported citing a fact sheet supplied by the administration. Nothing in this executive order affects existing lawful permanent residents,  Kelly said, adding that Homeland Security will enforce it  humanely, respectfully and with professionalism.  Trump s senior aide Kellyanne Conway provided confirmation in an interview with Fox News on Monday. If you have travel docs, if you actually have a visa, if you are a legal permanent resident, you are not covered under this particular executive action,  Conway said, adding that the new order will go into effect on March 16 Continue this report at RT  READ MORE TRUMP AT: 21st Century Wire TRUMP FilesSUPPORT OUR WORK BY SUBSCRIBING & BECOMING A MEMBER @21WIRE.TV",1
34940,The Trump Recession: He’s linked himself to potential economic calamity with Brexit stance,"Back in March, some of the financial sector’s leading analysts bumped the chances of a global economic recession from 20 percent to 30 percent. The chances are still minuscule, but the danger always looms. And given the tragic consequences of the Great Recession, any new indicators leading to another potential recession ought to be met with, at the very least, a tone of seriousness. Today, with the Brexit referendum passing in favor of leaving the European Union, and the subsequent decline in the British pound and, specifically, worsening indicators leading toward a British recession, there’s renewed fears of the Brexit shockfront crushing neighboring economies as well.

In the United States, meanwhile, the Republican position on Brexit seems to be based upon everything except the economic repercussions. Instead, the GOP’s posture appears to be simply blurting the opposite of whatever President Obama and the Democrats have to say about it. Indeed, the standard for any GOP argument since 2008 has been, simply put, Opposite Day. If Obama’s for it, they’re against it — even if Obama’s position was once a GOP position (the individual mandate, NSA metadata collection, predator drones, immigration reform, cap-and-trade, and the list goes on). While the GOP never really supported Brexit, they should have, especially knowing that the E.U. was one of the U.S.’s signature achievements after World War II, further assuring there aren’t continued world wars as the atomic age began. Beyond that, the possibility of a Brexit-induced recession should’ve frightened them away. However, we’re assuming the GOP is driven by rational policy choices in 2016. It’s not.

Donald Trump, for his part, isn’t interested in the justifications for, or the post-war history of Europe. He’s only really interested in taking a position because, as with his party, it’s the opposite of Obama’s and Hillary’s. Had he been less driven to blurt a reaction to a potentially cataclysmic event — an event that he was totally unfamiliar with just a month ago, and if he had thought through a strategy that was a slightly more detailed than the 140 character limit on Twitter, he would’ve picked up on a golden opportunity to link Hillary and the Obama administration to a forthcoming recession, regardless of whether it was precipitated by Brexit.

This week, while appearing on stage with Elizabeth Warren for the first time, Hillary Clinton accurately observed that the Wall Street fallout from Brexit cost Americans around $100 billion, all of which vanished when the markets reacted to the Trump-supported Brexit vote:

Average Americans weren’t the only people impacted by Trump’s beloved Brexit vote. Around 400 of his fellow billionaires (if you believe what he says about his net worth) worldwide lost $196.2 billion due to the “leave” vote. This is what Trump supports? Weird. At the very least, experts at Goldman-Sachs are foreseeing a decline in the U.S. economy from around 2.25 percent growth to two-percent straight up. Britain itself appears to be poised for a recession late this year or in early 2017. Nevertheless, Trump missed a fantastic opportunity to sidestep the Brexit vote and, therefore, to fully blame a would-be recession on Hillary Clinton and her allies in the Obama administration. Instead, if Brexit continues to disrupt the world economy, he’ll absolutely remain on-record as having supported the spark that touched off the decline. Simultaneously and moving forward, Hillary can easily marry Trump to Brexit and brand the downturn as the “Trump Recession.” Conversely, had Trump kept his self-defeating mouth shut and, perhaps, continued to mock disabled people — you know, because he has “the best words” — he could’ve solely linked Hillary and Obama to the recession, without even mentioning Brexit as an inciting incident. But, once again, Trump stepped into the pitch and, for no real political gain, took a fastball to the side of his clown-wigged noggin. Sure, Trump is politically astute enough to realize that playing Opposite Day politics plays well with his brainwashed cult-like base. They’re with him no matter what, so, in the near-term it shouldn’t matter. After all, another feature of modern GOP strategy is political expedience over long-term gains. Trump’s got a lock on around 30 percent of American voters, but he’s clearly underestimating the number of Republicans, like George Will, Glenn Beck or Sen. Mark Kirk (R-Ill.), who are easily capable of sidestepping a vote for Trump and supporting someone — anyone — else, not to mention the scores of moderate undecided voters. The question moving forward is whether Trump is capable of making any winnable political choices, given how he’s vowed to “have so much winning, you may get tired of winning.” Instead of positioning himself to immediately link Hillary to a sputtering economy, he’s linked himself to it. He’s, in effect, dropped the ball on two issue areas that are normally owned by the GOP: the economy and national security. According to the new ABC News / Washington Post poll, Obama’s approval on the economy is hovering around 55 percent, while Hillary has been seen more favorably than Trump on her reaction to Orlando. If Trump can’t win on these issues, he might as well give up. And I’m not sure he hasn’t.",0
39415,ELECTIONS HAVE CONSEQUENCES: MUSLIM MAYOR Makes NJ City A Sanctuary City: “No City Funds Or Resources Shall Be Used To Assist In The Enforcement Of Federal Immigration Law”,"Nothing says respect for America and for your elected office like using an executive order to make it easier for people who entered our country illegally to break the law without fear of persecution Watch for the political stock of Mohamed Khairullah, the Syrian-born Mayor of Prospect Park, to rise in Democratic circles after he signed an executive order on Friday that declared the Passaic County borough of 5,865 a sanctuary for immigrants.Hailing from Aleppo, which has become synonymous with the worst violence of the long Syrian civil war and has thus created tens of thousands of refugees, Khairullah immigrated to the United States in 1991, was elected Councilman in 2001, and has been the Mayor since 2006.Khairullah directly refers to his own past in explaining why he signed the order:  It is important to me as a person who came to the U.S as an immigrant, that we uphold our laws and values,  he said Saturday, according to NJ.com.  The U.S is the land of opportunity and dreams for many people all over the world. The heightened profile for Khairullah, a former teacher in the Paterson public schools who worked at Office Depot, represents growing political power for Muslims in New Jersey politics.Seven weeks ago, Passaic County elected its first Muslim Freeholder when Assad Akhter, a deputy chief of staff to U.S. Rep. Bill Pascrell and the son of Pakistani immigrants, took of the seat of Hector Lora. Lora resigned to become Mayor of Passaic.   Observer NJ",1
59349, Costco Raises Minimum Wage For Workers As Republicans Continue To Do Nothing,"Costco cares more about the American workforce than Republicans do.A few years ago, Costco answered the call to help struggling workers by raising the wages of their own employees to $12 an hour, nearly a full $5 increase above the federal minimum wage that House and Senate Republicans refuse to raise for the rest of the American people.The results swiftly proved that rewarding your employees and increasing their morale is a good business decision that propels a company forward and turns it into a more competitive one.As other corporations like Walmart saw sales sink, the quarterly income of Costco soared ahead.And now Costco is betting on their employees again by raising their wages by another dollar per hour.Costco announced the wage hike on Thursday in a move that could affect a large number of the 117,000 employees who work for the company.The move not only appears to be Costco s way of rewarding their employees, it appears to also be an answer to Walmart s grudging decision to raise wages for their own workers earlier this year.By raising wages for their own employees, Costco is competing with Walmart to draw new applicants as well as retain current workers.But Costco, unlike Walmart, has always treated their employees with dignity and respect.According to the Huffington Post,Costco has a reputation for being one of the better low-wage employers. It pays slightly more than its competitors (even before the wage increase), closes its doors for major holidays like Thanksgiving and Independence Day and provides health benefits to most of its employees, even those who make an hourly wage.Meanwhile, Republicans in Congress continue to refuse to raise the federal minimum wage to help all American workers across the nation, which has resulted in states and cities raising wages on their own to address the struggle minimum wage workers have faced for decades.Most recently, the state of Oregon passed the highest minimum wage in the nation. In the next few years, Oregonians can expect to make up to $14.50 per hour, which is double the federal minimum wage.Now if only Republicans would stop obeying orders from their corporate masters, perhaps the rest of the American people could get the raise they need to take better care of their families without having to struggle near as much. Alas, it will probably require replacing them with Democrats to make it happen.Featured image from Wikimedia",1
46549,DONALD TRUMP: What I’ll Do My First Day In Office [Video],Donald Trump answers the question of what he ll do on his first day in office. The two big things he mentions are the attack on our SECOND AMENDMENT and the ATTACK ON OUR BORDER   We say Bravo! ,1
39707, Trump And His ‘Law And Order’ AG Sign Executive Orders Giving Cops Power To Shoot Black People,"Police violence against people of color is a huge problem in America. The worst part of it is that these people almost never even make it to trial, much less get convicted. It s a horrific pattern of abuse and state-sanctioned murder that seems to have no end in sight. Well, tragically, under Donald Trump and his new racist Attorney General Jeff Sessions, things are about to get a whole hell of a lot worse.As soon as Sessions was sworn in, he stood with Trump as they announced three new executive orders giving cops even more power to murder with impunity and without consequence. Citing the  threat of rising crime  and  public safety  as his justifications, Trump just signed the death warrants of many more people of color at the hands of police. Trump says of the orders: I am directing the Department of Justice to reduce crimes and crimes of violence against law enforcement officers. It s a shame, what has been happening to our great, our truly great, law enforcement officers. That is going to stop today. Trump went on to basically threaten people with the orders, saying he was sending a  clear sign  to anyone who might put a toe out of line. He said to the would-be criminals: Your day is over. A new era of justice begins and it begins right now. One of the documents is said to define new federal crimes, and increase penalties for existing federal crimes, in order to prevent violence  when it comes to cops getting shot. Of course, they had nothing to say regarding the scores of people who are killed by cops with no justification whatsoever. To compare, 2016 saw 135 cops killed, while 968 people were killed BY cops. So, yeah, the real problem here is violence, sure, but it s not against the police.Trump and Sessions know good and damn well who they are targeting here. It s not people who look like them or their kids. It s people of color who are often stopped by police for no good reason whatsoever.Let s face it   this will lead to more murder by cop and mass incarceration of people of color, which is, of course, exactly what racists like Donald Trump and Jeff Sessions want.Featured image via Win McNamee/Getty Images",1
22048,"Episode #153 – SUNDAY WIRE: ‘The Nuremberg Syndrome’ with guests Mother Agnes, Abdo Haddad, Ghoufran Derawan"," Episode #153 of SUNDAY WIRE SHOW resumes this Sunday September 18, 2016 as host Patrick Henningsen broadcasts a 3 HOUR SPECIAL of LIVE power-packed talk radio on ACR LISTEN LIVE ON THIS PAGE AT THE FOLLOWING SCHEDULED SHOW TIMES:SUNDAYS   5pm-8pm UK Time | 12pm-3pm ET (US) | 9am-12pm PT (US)This week s edition of THE SUNDAY WIRE is on the road broadcasting LIVE from the Valley of the Sun. This week host Patrick Henningsen covers this week s top stories internationally, including yesterday s US airstrike against Syria, killing at least 62 Syrian soldiers while allowing ISIS to advance, as well as the faux made-for-TV terror  event in NYC last night which conveniently covered-up the US scandal in Syria. In the first hour we ll be joined by a very special guest, Mother Superior Agnes Mariam de la Croix, to discuss her experiences in Syria and the true nature of the conflict and its affect on the people of Syria and the Middle East. In the second hour, we ll connect with Syria-based political analyst, Abdo Haddad, to hear breaking details of multiple battle fronts in Syria, and also new information about Turkey s covert plans to establish a de facto  Islamic State  inside of northern Syria, as well as some insight into the breakdown of the US-Russia brokered Syria ceasefire agreement this week. In the third and final hour, we talk with independent filmmaker Ghoufran Derawan to talk about her two outstanding short film productions from Syria   featuring this week on 21WIRE.TV.SHOUT POLL: Should US/UK/EU-funded White Helmets receive a Nobel Peace Prize?Strap yourselves in and lower the blast shield   this is your brave new world  *NOTE: THIS EPISODE MAY CONTAIN STRONG LANGUAGE AND MATURE THEMES*Direct Download the Most Recent Episode// <![CDATA[ broadstreet.zone(46707); // ]]&gt;Sunday Wire Radio Show Archives   ",1
37086,"Nomi Prins: Too Big to Fail, Hillary-Style","Here's something interesting from The Unz Review... Recipient Name Recipient Email => 
Donald Trump has long campaigned on the promise of running the country the way he’s run his businesses. On that basis, we essentially already know what it would mean if he entered the Oval Office and applied his personal business acumen to this nation (and the rest of the world). There’s a surprisingly full record to cite. Who can forget, for instance, what happened to his signature gambling resorts in Atlantic City? Who can forget their serial failures in what was still relatively good times in that city, including the repeated trips to bankruptcy court and the way he stiffed local contractors and suppliers, running them out of business? As Russ Buettner and Charles Bagli of the New York Times summed it up : “He put up little of his own money, shifted personal debts to the casinos and collected millions of dollars in salary, bonuses, and other payments. The burden of his failures fell on investors and others who had bet on his business acumen.” 
In his pre-political years, he perfected what Kurt Eichenwald of Newsweek dubbed “the art of the bad deal”: “lost contracts, bankruptcies, defaults, deceptions, and indifference to investors.” And from every bad deal for those who supported him, he’s almost always walked away better off. All in all, it’s quite a record (and don’t even mention Trumped Up University ). There is no reason to believe that this pattern of behavior would change in the White House. After all, The Donald’s record shows a remarkable consistency, so it’s possible to imagine with a fair degree of accuracy what you’re going to get. 
Take election night 2012 when The Donald was still a Mitt Romney supporter. CNN recently reported on his tweets that night and judging by his comment on the Chinese invention of climate change, his complaints about polling violations, his outburst about “sham” elections, and in the wake of Romney’s loss his call for “revolution,” there hasn’t been much truly new under the Trumpian sun in 2016 — not even his last tweet of that night four years ago: “We have to make America great again!” In other words, his record should be considered remarkably predictive. So count on this: from the Oval Office, he’ll walk away a richer man, leaving the rest of us holding the bag, and his supporters, particularly white working class men, in a striking version of hell. 
Then, of course, there’s the other candidate. You know who — the woman who never saw a bank CEO she couldn’t get a couple of hundred thousand dollars from for giving thoroughly unsurprising speeches. Today, TomDispatch regular Nomi Prins, author of All the Presidents’ Bankers , explores what our world might be like if The Donald goes down in flames and Hillary Clinton enters the White House next January. Consider this, economically speaking, the definition of a hold-onto-your-hats election, no matter who wins. Wall Street in the Saddle Nomi Prins • October 27, 2016 • 3,100 Words (Reprinted from TomDispatch by permission of author or representative)",1
